[XLS] https://www.fiscal.treasury.gov/files/reports-stat...,https://www.fiscal.treasury.gov/files/reports-statements/combined-statement/appendix00/c43.xls
[XLS] https://wwwkc.fiscal.treasury.gov/files/reports-st...,https://wwwkc.fiscal.treasury.gov/files/reports-statements/combined-statement/appendix99/c54.xls
[XLS] https://www.prc.gov/docs/52/52731/Data.xls,https://www.prc.gov/docs/52/52731/Data.xls
[XLS] Sheet2 - National Trust,https://thenationaltrust.gov.in/content/list%2520of%2520Undelivered%2520Ballot%2520Paper%2520-%252030-3-2022.xls
[XLS] https://fmsq.treas.gov/ussgl/tfm_archive/effective...,https://fmsq.treas.gov/ussgl/tfm_archive/effective02/f2_att_table02.xls
[XLS] C28 - Apache Tika Corpora,https://corpora.tika.apache.org/base/docs/govdocs1/730/730112.xls
[XLS] Sheet1 - PLOS,https://journals.plos.org/plosone/article/file%3Ftype%3Dsupplementary%26id%3D10.1371/journal.pone.0244984.s001
[XLS] jwilson.coe.uga.edu/EMT668/EMAT6680.2000/Cederbaum...,http://jwilson.coe.uga.edu/EMT668/EMAT6680.2000/Cederbaum/EMAT%25206690%2520Stuff/Recycling/FY01recycling.xls
[XLS] Form K guidance - Electoral Commission,https://www.electoralcommission.org.uk/sites/default/files/2019-07/EU-Referendum-Data-Collection-Form-K_Additional-Data-website-version.xls
[XLS] Combining Statement of Budgetary Resources - Department of Justice,https://www.justice.gov/archive/ag/annualreports/ar2002/dojbudgetary.xls
[XLS] https://spacedata.copernicus.eu/documents/20126/0/...,https://spacedata.copernicus.eu/documents/20126/0/RECLAIMED_PRODUCTS_VHR_IMAGE_2018_ENHANCED%2B%25282%2529.xls/85bdef6c-9e11-7c1c-be24-bc8a691c684d%3Ft%3D1611941349309
[XLS] GSMA joyn Blackbird UX Test Cases Matrix,http://www.gsma.com/futurenetworks/wp-content/uploads/2014/11/joyn-Blackbird-UX-Test-Case-Matrix-v3.0.xls
[XLS] https://www.mmdmumbai.in/sites/default/files/CURRE...,https://www.mmdmumbai.in/sites/default/files/CURRENT-NEWS/CDCRETURNLIST28-DEC.xls
[XLS] media.al.com/al/other/IRS-AL-undelivered-refund-li...,http://media.al.com/al/other/IRS-AL-undelivered-refund-list.xls
[XLS] Sheet1 - Rafhan Maize Products Co. Ltd.,http://www.rafhanmaize.com/wp-content/uploads/UnClaimed-Shares_Unpaid_Dividend.xls
[XLS] https://164.95.95.168/files/reports-statements/com...,https://164.95.95.168/files/reports-statements/combined-statement/cs2007/c10.xls
[XLS] sheet1 - IT@Cornell,https://it.cornell.edu/sites/default/files/PeopleSoft/UpdatesIncluded_CS_92017.xls
[XLS] Sheet1,https://www.fsa.usda.gov/Internet/FSA_File/nov_06_smd_tables.xls
